Billing Date,Brand,Article,Site,Site Area,MRP,Promotion Name,Region,POS Billing Quantity,POS Cost,POS Gross Sales,POS Total Discount,POS Tax Amount,POS Net Sales WOT,POS RGM,Vendor,Fiber,Fabric,Brand Tag,Wash Care Instructions,C Technique,Broad Craft,Handloom Mark,Silk Mark,Type,Style Code,Craft Code,Site Name,Bin
2023-02-28,Biba,6309465285,ST22,B,9449,P25,R3,1,0.45375402028379047,9449,1573.5069775058041,393.77465112470986,7481.718371369487,7481.264617349203,V3,Cotton/Silk,Plain,Biba Plain Saree,Dry Clean only,C7,B1,no,no,Printed,6309465,C7,ST22B,9000-9999
2023-04-02,Ciba,2713053248,ST01,A,1704,P26,R2,-1,-0.4979432876245354,-1704,-233.68160517283576,-73.51591974135822,-1396.802475085806,-1396.3045317981814,V4,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C9,B2,no,no,Embroidered,2713053,C9,ST01A,1000-1999
2023-02-27,Aiba,5206613042,ST05,B,2241,P12,R3,1,0.47186098522877634,2241,443.3657005367878,89.88171497316063,1707.7525844900517,1707.2807235048228,V5,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C8,B2,yes,no,Woven,5206613,C8,ST05B,2000-2999
2023-02-06,Biba,8212861953,ST37,C,3907,P16,R4,1,0.49251429075519115,3907,265.2944023144945,182.08527988427528,3459.62031780123,3459.127803510475,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C9,B2,no,no,Printed,8212861,C9,ST37C,3000-3999
2023-02-05,Biba,6617946089,ST36,C,8943,P8,R1,1,0.46231923031668376,8943,1948.9378571800964,349.7031071409952,6644.359035678908,6643.896716448591,V7,Cotton,Plain,Biba Plain Saree,Handwash Separately,C10,B3,yes,no,Tie-Dyed,6617946,C10,ST36C,8000-8999
2023-01-21,Ciba,4334570081,ST13,C,5234,P8,R2,1,0.4541793758728434,5234,383.72940306476664,242.51352984676168,4607.7570670884725,4607.3028877126,V8,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C7,B3,yes,no,Tie-Dyed,4334570,C7,ST13C,5000-5999
2023-02-21,Aiba,1663113829,ST32,A,3284,P26,R3,1,0.46809917171455984,3284,97.38412050120833,159.3307939749396,3027.285085523852,3026.8169863521375,V9,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C7,B3,no,no,Woven,1663113,C7,ST32A,3000-3999
2023-03-16,Ciba,4505109002,ST13,A,9034,P12,R2,1,0.4884662505489773,9034,1601.6361551495154,371.61819224252423,7060.74565260796,7060.257186357411,V10,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C3,B4,no,no,Embroidered,4505109,C3,ST13A,9000-9999
2023-01-02,Aiba,9477121074,ST25,A,8623,P1,R4,1,0.46852627779746897,8623,39.26172315932223,429.18691384203385,8154.5513629986435,8154.082836720846,V1,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C8,B1,no,no,Printed,9477121,C8,ST25A,8000-8999
2023-01-16,Ciba,3452814383,ST23,C,1295,P3,R3,1,0.46352817053393913,1295,331.7104831605032,48.16447584197485,915.125040997522,914.6615128269881,V2,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C3,B1,no,no,Tie-Dyed,3452814,C3,ST23C,1000-1999
2023-03-25,Biba,5455999143,ST27,C,6104,P9,R4,1,0.4623785902772442,6104,1142.1460999504711,248.0926950024765,4713.7612050470525,4713.298826456775,V3,Cotton,Plain,Biba Plain Saree,Handwash Separately,C5,B1,yes,no,Tie-Dyed,5455999,C5,ST27C,6000-6999
2023-03-21,Ciba,5713006620,ST14,A,4419,P18,R4,1,0.45856427497088104,4419,521.7438808396425,194.86280595801787,3702.3933132023394,3701.9347489273687,V4,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C8,B2,no,no,Embroidered,5713006,C8,ST14A,4000-4999
2023-02-28,Ciba,1060177777,ST19,A,6163,P8,R1,1,0.47064906733551265,6163,1008.8769747767327,257.70615126116337,4896.416873962104,4895.946224894768,V5,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C3,B2,no,no,Embroidered,1060177,C3,ST19A,6000-6999
2023-02-17,Aiba,9105234166,ST25,A,2322,P23,R4,1,0.45100154581896373,2322,102.14195185750026,110.99290240712499,2108.865145735375,2108.414144189556,V6,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C7,B2,yes,no,Printed,9105234,C7,ST25A,2000-2999
2023-03-12,Ciba,4206721347,ST02,C,9540,P26,R4,1,0.49778202300686614,9540,2230.0039931261254,365.4998003436938,6944.496206530181,6943.998424507174,V7,Linen,Satin,Ciba Satin Saree,Handwash Separately,C1,B3,no,no,Printed,4206721,C1,ST02C,9000-9999
2023-03-20,Ciba,6960820029,ST05,C,9262,P12,R3,1,0.4717790721591045,9262,1674.9944016906004,379.35027991547,7207.6553183939295,7207.183539321771,V8,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C2,B3,no,no,Tie-Dyed,6960820,C2,ST05C,9000-9999
2023-04-03,Biba,1798803667,ST24,A,7649,P38,R2,1,0.49951838135554355,7649,1822.582382463505,291.3208808768248,5535.096736659671,5534.597218278315,V9,Silk,Plain,Biba Plain Saree,Dry Clean only,C8,B3,yes,yes,Embroidered,1798803,C8,ST24A,7000-7999
2023-03-09,Biba,8656788536,ST17,B,3106,P4,R4,1,0.4916946228714637,3106,350.97699399616096,137.75115030019194,2617.271855703647,2616.7801610807755,V10,Cotton,Plain,Biba Plain Saree,Handwash Separately,C4,B4,no,no,Tie-Dyed,8656788,C4,ST17B,3000-3999
2023-01-11,Aiba,5802458017,ST17,A,5227,P40,R4,1,0.49134009617672003,5227,1149.1543623561106,203.89228188219448,3873.953355761695,3873.4620156655183,V1,Cotton,Satin,Aiba Satin Saree,Handwash Separately,C9,B1,yes,no,Woven,5802458,C9,ST17A,5000-5999
2023-01-31,Aiba,8328185622,ST30,B,6344,P39,R1,1,0.48250042936328474,6344,392.3654843007187,297.5817257849641,5654.052789914317,5653.570289484954,V2,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C10,B1,yes,no,Tie-Dyed,8328185,C10,ST30B,6000-6999
2023-04-10,Biba,8112767521,ST11,A,3590,P29,R4,1,0.4953258258645623,3590,923.3936895909509,133.33031552045244,2533.2759948885964,2532.7806690627317,V3,Modal,Plain,Biba Plain Saree,Handwash Separately,C4,B1,yes,no,Embroidered,8112767,C4,ST11A,3000-3999
2023-01-15,Ciba,9244379387,ST31,C,1627,P36,R1,0,0.0,0,0.0,0.0,0.0,0.0,V4,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C5,B2,yes,no,Printed,9244379,C5,ST31C,1000-1999
2023-02-17,Biba,2980995783,ST08,B,1796,P11,R3,1,0.49585763176746,1796,468.0367260482052,66.39816369758974,1261.565110254205,1261.0692526224375,V5,Cotton,Plain,Biba Plain Saree,Handwash Separately,C7,B2,no,no,Embroidered,2980995,C7,ST08B,1000-1999
2023-03-24,Ciba,7992514972,ST16,A,3763,P19,R1,1,0.4986124406262987,3763,545.7867726579685,160.86066136710159,3056.35256597493,3055.8539535343034,V6,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C6,B2,no,no,Embroidered,7992514,C6,ST16A,3000-3999
2023-01-02,Aiba,4029905245,ST10,A,4090,P10,R3,1,0.48919676489289726,4090,817.283512587523,163.63582437062385,3109.080663041853,3108.59146627696,V7,Linen,Plain,Aiba Plain Saree,Handwash Separately,C9,B3,yes,no,Printed,4029905,C9,ST10A,4000-4999
2023-04-03,Biba,3040912660,ST09,B,6084,P33,R2,1,0.46135581092675665,6084,666.0952706509433,270.89523646745283,5147.009492881603,5146.548137070677,V8,Cotton,Plain,Biba Plain Saree,Handwash Separately,C4,B3,no,no,Embroidered,3040912,C4,ST09B,6000-6999
2023-03-09,Aiba,9960226416,ST36,A,8240,P40,R1,1,0.4741982582098093,8240,2354.2074184160983,294.2896290791951,5591.502952504707,5591.028754246497,V9,Cotton,Satin,Aiba Satin Saree,Handwash Separately,C6,B3,no,no,Woven,9960226,C6,ST36A,8000-8999
2023-04-10,Biba,2090171684,ST10,A,8852,P20,R3,1,0.45568471180351006,8852,535.987263761565,415.8006368119218,7900.212099426513,7899.7564147147095,V10,Cotton,Organza,Biba Organza Saree,Handwash Separately,C8,B4,no,no,Woven,2090171,C8,ST10A,8000-8999
2023-03-28,Ciba,5466853813,ST40,B,2508,P16,R2,1,0.469240412041115,2508,38.061126687493434,123.49694366562534,2346.4419296468814,2345.9726892348403,V1,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C10,B1,no,no,Tie-Dyed,5466853,C10,ST40B,2000-2999
2023-04-04,Ciba,6989869468,ST01,B,6053,P12,R2,1,0.45717931311272625,6053,1334.7350583861758,235.91324708069124,4482.351694533134,4481.894515220021,V2,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C4,B1,no,no,Woven,6989869,C4,ST01B,6000-6999
2023-03-01,Ciba,7023664614,ST03,A,3143,P22,R2,1,0.4662674159422577,3143,240.07352164316447,145.14632391784178,2757.7801544389936,2757.3138870230514,V3,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C5,B1,no,no,Printed,7023664,C5,ST03A,3000-3999
2023-02-26,Biba,8681112102,ST12,B,3226,P32,R4,-1,-0.492667349123629,-3226,-741.3942943433553,-124.23028528283224,-2360.3754203738126,-2359.882753024689,V4,Cotton,Plain,Biba Plain Saree,Handwash Separately,C9,B2,yes,no,Embroidered,8681112,C9,ST12B,3000-3999
2023-01-02,Biba,1650390992,ST29,A,1950,P13,R4,-1,-0.462300573221046,-1950,-150.3146431779702,-89.9842678411015,-1709.7010889809285,-1709.2387884077075,V5,Cotton,Plain,Biba Plain Saree,Handwash Separately,C8,B2,yes,no,Embroidered,1650390,C8,ST29A,1000-1999
2023-01-16,Biba,9132187523,ST09,A,8085,P4,R2,1,0.46064839238598804,8085,306.22794392439636,388.9386028037802,7389.833453271824,7389.372804879437,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C6,B2,yes,no,Embroidered,9132187,C6,ST09A,8000-8999
2023-02-10,Biba,1431981720,ST06,A,3611,P16,R3,0,0.0,0,0.0,0.0,0.0,0.0,V7,Cotton,Plain,Biba Plain Saree,Handwash Separately,C3,B3,yes,no,Embroidered,1431981,C3,ST06A,3000-3999
2023-02-16,Ciba,6952388553,ST34,C,2765,P22,R2,1,0.47163695200659367,2765,392.6590149217335,118.61704925391332,2253.7239358243532,2253.2522988723467,V8,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C1,B3,no,no,Printed,6952388,C1,ST34C,2000-2999
2023-03-09,Ciba,5131753019,ST03,C,8175,P9,R2,0,0.0,0,0.0,0.0,0.0,0.0,V9,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C4,B3,yes,no,Tie-Dyed,5131753,C4,ST03C,8000-8999
2023-02-24,Aiba,5033551085,ST29,B,6076,P34,R4,1,0.47451106606121984,6076,1425.8338872764364,232.5083056361782,4417.657807087386,4417.183296021324,V10,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C8,B4,no,no,Embroidered,5033551,C8,ST29B,6000-6999
2023-03-14,Biba,6388684985,ST31,C,7859,P23,R1,1,0.4971896257663052,7859,1315.2879245145032,327.18560377427485,6216.526471711222,6216.029282085456,V1,Cotton,Plain,Biba Plain Saree,Handwash Separately,C5,B1,no,no,Tie-Dyed,6388684,C5,ST31C,7000-7999
2023-01-02,Ciba,2392558194,ST31,A,2830,P4,R1,1,0.4839415845744053,2830,805.7813893044224,101.21093053477888,1923.0076801607986,1922.523738576224,V2,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C4,B1,no,no,Printed,2392558,C4,ST31A,2000-2999
2023-03-14,Biba,2824550995,ST28,C,2757,P3,R3,0,0.0,0,0.0,0.0,0.0,0.0,V3,Modal,Plain,Biba Plain Saree,Handwash Separately,C3,B1,no,no,Printed,2824550,C3,ST28C,2000-2999
2023-03-23,Biba,9740510844,ST11,C,1434,P23,R4,1,0.4554143952034875,1434,300.0813109558232,56.69593445220884,1077.222754591968,1076.7673401967645,V4,Cotton,Plain,Biba Plain Saree,Handwash Separately,C6,B2,no,no,Embroidered,9740510,C6,ST11C,1000-1999
2023-01-30,Biba,9518050466,ST20,A,7310,P36,R3,1,0.4889960874753394,7310,346.36999531768004,348.181500234116,6615.4485044482035,6614.959508360728,V5,Cotton,Satin,Biba Satin Saree,Handwash Separately,C1,B2,yes,no,Tie-Dyed,9518050,C1,ST20A,7000-7999
2023-01-26,Aiba,7295224555,ST10,A,9081,P3,R3,1,0.4771153070597439,9081,1784.5589344061932,364.82205327969035,6931.619012314116,6931.141897007056,V6,Cotton,Satin,Aiba Satin Saree,Handwash Separately,C1,B2,yes,no,Woven,7295224,C1,ST10A,9000-9999
2023-02-03,Ciba,3735224785,ST15,C,7475,P13,R3,1,0.47309611044019295,7475,1831.5641364862047,282.17179317568974,5361.264070338106,5360.790974227665,V7,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C1,B3,no,no,Embroidered,3735224,C1,ST15C,7000-7999
2023-01-07,Biba,3381254850,ST05,A,6286,P37,R3,1,0.4646783406021659,6286,314.9691956438895,298.55154021780555,5672.479264138306,5672.014585797703,V8,Cotton/Silk,Plain,Biba Plain Saree,Dry Clean only,C6,B3,no,no,Woven,3381254,C6,ST05A,6000-6999
2023-01-04,Ciba,8942191810,ST21,A,3737,P37,R2,1,0.49478025575509943,3737,451.9427738659084,164.2528613067046,3120.804364827387,3120.309584571632,V9,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C9,B3,yes,no,Embroidered,8942191,C9,ST21A,3000-3999
2023-01-07,Ciba,2510460658,ST40,C,7499,P11,R2,1,0.4801813681607981,7499,67.35333534976927,371.58233323251153,7060.064331417719,7059.584150049558,V10,Cotton,Satin,Ciba Satin Saree,Handwash Separately,C8,B4,yes,no,Printed,2510460,C8,ST40C,7000-7999
2023-02-13,Ciba,2123248768,ST07,A,4194,P34,R1,1,0.4670810514865018,4194,601.9572775174923,179.6021361241254,3412.440586358382,3411.9735053068957,V1,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C9,B1,no,no,Tie-Dyed,2123248,C9,ST07A,4000-4999
2023-01-14,Aiba,5538540917,ST16,A,7448,P38,R1,1,0.45824823731284064,7448,1834.3306955105197,280.683465224474,5332.985839265006,5332.527591027693,V2,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C6,B1,yes,no,Embroidered,5538540,C6,ST16A,7000-7999
2023-01-31,Ciba,3156688595,ST11,B,1750,P3,R4,1,0.46112323214100903,1750,301.62073005799255,72.41896349710036,1375.960306444907,1375.499183212766,V3,Linen,Organza,Ciba Organza Saree,Handwash Separately,C10,B1,no,no,Embroidered,3156688,C10,ST11B,1000-1999
2023-01-09,Biba,8837751266,ST31,C,9823,P23,R1,0,0.0,0,0.0,0.0,0.0,0.0,V4,Cotton,Satin,Biba Satin Saree,Handwash Separately,C8,B2,no,no,Embroidered,8837751,C8,ST31C,9000-9999
2023-04-08,Ciba,7187472082,ST40,A,4180,P26,R2,1,0.47873036337761077,4180,293.6336587068938,194.31831706465533,3692.048024228451,3691.5692938650736,V5,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C2,B2,yes,no,Printed,7187472,C2,ST40A,4000-4999
2023-03-12,Biba,9078990142,ST24,A,5673,P17,R2,1,0.48391919582443294,5673,1456.199400417708,210.84002997911463,4005.9605696031776,4005.476650407353,V6,Cotton,Other,Biba Other Saree,Handwash Separately,C3,B2,no,no,Woven,9078990,C3,ST24A,5000-5999
2023-03-29,Aiba,2478294641,ST26,B,6737,P7,R2,1,0.48513593601438604,6737,5.658845738909447,336.5670577130545,6394.774096548035,6394.288960612021,V7,Cotton,Crepe,Aiba Crepe Saree,Handwash Separately,C9,B3,no,no,Printed,2478294,C9,ST26B,6000-6999
2023-01-01,Aiba,5945404212,ST21,C,7494,P35,R2,1,0.489373825650557,7494,1422.9070134252988,303.5546493287351,5767.538337245966,5767.048963420316,V8,Cotton,Satin,Aiba Satin Saree,Handwash Separately,C10,B3,no,no,Printed,5945404,C10,ST21C,7000-7999
2023-04-11,Ciba,6017290874,ST13,A,4221,P8,R2,1,0.46996911792166696,4221,562.8918264011306,182.90540867994346,3475.202764918926,3474.732795801004,V9,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C3,B3,yes,no,Embroidered,6017290,C3,ST13A,4000-4999
2023-03-28,Aiba,1872605340,ST30,A,3478,P9,R1,1,0.4765549300687913,3478,949.4910502471923,126.4254474876404,2402.0835022651677,2401.606947335099,V10,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C4,B4,yes,no,Embroidered,1872605,C4,ST30A,3000-3999
2023-02-06,Biba,7961947326,ST28,A,3323,P37,R3,1,0.4870041082346263,3323,266.1430063360482,152.8428496831976,2904.0141439807544,2903.52713987252,V1,Cotton,Plain,Biba Plain Saree,Handwash Separately,C2,B1,yes,no,Printed,7961947,C2,ST28A,3000-3999
2023-01-12,Biba,9953028842,ST36,B,8240,P28,R1,1,0.45548156802062933,8240,1594.3702153690353,332.2814892315482,6313.348295399416,6312.892813831396,V2,Cotton/Silk,Plain,Biba Plain Saree,Dry Clean only,C5,B1,no,no,Woven,9953028,C5,ST36B,8000-8999
2023-03-31,Biba,8147594809,ST40,C,3083,P8,R2,1,0.4596619909852099,3083,135.53262434915462,147.3733687825423,2800.094006868303,2799.6343448773177,V3,Cotton,Plain,Biba Plain Saree,Handwash Separately,C9,B1,no,no,Embroidered,8147594,C9,ST40C,3000-3999
2023-01-16,Biba,2975044675,ST27,C,7522,P10,R4,1,0.4527776859577857,7522,942.7172263558386,328.9641386822081,6250.318634961954,6249.865857275996,V4,Cotton,Plain,Biba Plain Saree,Handwash Separately,C3,B2,yes,no,Tie-Dyed,2975044,C3,ST27C,7000-7999
2023-02-14,Aiba,4806870483,ST31,C,6741,P15,R1,1,0.4523096942654131,6741,85.8880301986015,332.75559849006993,6322.356371311328,6321.904061617062,V5,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C9,B2,yes,no,Tie-Dyed,4806870,C9,ST31C,6000-6999
2023-03-06,Ciba,4495061461,ST21,C,2576,P22,R2,1,0.4924394812544637,2576,551.697141654995,101.21514291725026,1923.0877154277548,1922.5952759465004,V6,Cotton,Crepe,Ciba Crepe Saree,Handwash Separately,C7,B2,yes,no,Tie-Dyed,4495061,C7,ST21C,2000-2999
2023-03-31,Aiba,1200343455,ST19,A,1310,P35,R1,1,0.47391361313632224,1310,303.05813026517603,50.3470934867412,956.5947762480828,956.1208626349464,V7,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C8,B3,no,no,Tie-Dyed,1200343,C8,ST19A,1000-1999
2023-01-18,Aiba,6823917186,ST23,C,3529,P35,R3,1,0.4759611382244493,3529,485.2792470221904,152.1860376488905,2891.5347153289194,2891.058754190695,V8,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C8,B3,yes,no,Printed,6823917,C8,ST23C,3000-3999
2023-02-26,Ciba,4372729596,ST22,C,9861,P14,R3,1,0.49981647043826805,9861,746.8611524317026,455.7069423784149,8658.431905189884,8657.932088719446,V9,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C3,B3,yes,no,Embroidered,4372729,C3,ST22C,9000-9999
2023-01-08,Aiba,1519070918,ST01,B,4375,P3,R2,1,0.48319787870554326,4375,381.9263019666923,199.6536849016654,3793.4200131316425,3792.936815252937,V10,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C5,B4,yes,no,Printed,1519070,C5,ST01B,4000-4999
2023-03-23,Ciba,6043434020,ST37,A,4133,P25,R4,1,0.4990785936338109,4133,819.9996233653527,165.65001883173238,3147.350357802915,3146.851279209281,V1,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C8,B1,yes,no,Woven,6043434,C8,ST37A,4000-4999
2023-04-08,Aiba,8057087060,ST12,A,1039,P12,R4,1,0.4820903733483405,1039,34.34882823823679,50.23255858808816,954.418613173675,953.9365228003267,V2,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C9,B1,no,no,Tie-Dyed,8057087,C9,ST12A,1000-1999
2023-01-13,Biba,9868841575,ST18,C,7133,P18,R4,0,0.0,0,0.0,0.0,0.0,0.0,V3,Cotton,Plain,Biba Plain Saree,Handwash Separately,C9,B1,no,no,Printed,9868841,C9,ST18C,7000-7999
2023-04-10,Biba,5492675997,ST09,C,1196,P31,R2,1,0.4633853984469486,1196,343.423085986343,42.62884570068285,809.9480683129741,809.4846829145272,V4,Cotton,Crepe,Biba Crepe Saree,Handwash Separately,C6,B2,no,no,Tie-Dyed,5492675,C6,ST09C,1000-1999
2023-03-10,Biba,1955183726,ST10,B,4481,P28,R3,0,0.0,0,0.0,0.0,0.0,0.0,V5,Modal,Plain,Biba Plain Saree,Handwash Separately,C8,B2,yes,no,Woven,1955183,C8,ST10B,4000-4999
2023-03-22,Ciba,9776906533,ST14,C,6112,P12,R4,1,0.4876807948547893,6112,744.9261386340816,268.35369306829597,5098.720168297623,5098.232487502768,V6,Cotton,Satin,Ciba Satin Saree,Handwash Separately,C8,B2,yes,no,Embroidered,9776906,C8,ST14C,6000-6999
2023-01-19,Ciba,9407683966,ST37,A,5672,P28,R4,1,0.49491732352938395,5672,31.059529295133697,282.04702353524334,5358.893447169623,5358.398529846094,V7,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C8,B3,yes,no,Woven,9407683,C8,ST37A,5000-5999
2023-03-08,Ciba,6990644009,ST40,B,1943,P2,R2,1,0.4560074219544328,1943,542.8285913405607,70.00857043297196,1330.1628382264673,1329.706830804513,V8,Cotton,Georgette,Ciba Georgette Saree,Handwash Separately,C4,B3,no,no,Printed,6990644,C4,ST40B,1000-1999
2023-03-02,Ciba,6091529534,ST10,A,6949,P1,R3,1,0.4898785555887871,6949,25.353876508250668,346.1823061745875,6577.4638173171625,6576.973938761574,V9,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C5,B3,no,no,Woven,6091529,C5,ST10A,6000-6999
2023-02-01,Aiba,3711210345,ST31,C,5874,P3,R1,1,0.49333407576200583,5874,1232.511666459811,232.07441667700948,4409.41391686318,4408.920582787418,V10,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C1,B4,yes,no,Printed,3711210,C1,ST31C,5000-5999
2023-03-03,Ciba,9879024602,ST20,C,1588,P8,R3,1,0.4895270729086023,1588,449.50602659975607,56.9246986700122,1081.5692747302317,1081.079747657323,V1,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C4,B1,yes,no,Embroidered,9879024,C4,ST20C,1000-1999
2023-02-19,Aiba,6413107833,ST20,C,1526,P12,R3,1,0.49937667978909595,1526,6.4223389459036335,75.97888305270482,1443.5987780013916,1443.0994013216025,V2,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C4,B1,yes,no,Tie-Dyed,6413107,C4,ST20C,1000-1999
2023-04-01,Aiba,6361079884,ST22,C,6746,P24,R3,1,0.49970606567665,6746,57.521684091342664,334.4239157954329,6354.054400113225,6353.554694047548,V3,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C8,B1,yes,no,Printed,6361079,C8,ST22C,6000-6999
2023-02-05,Biba,2726184851,ST25,C,4209,P39,R4,1,0.49293609865528937,4209,128.295794741212,204.03521026293942,3876.6689949958486,3876.1760588971933,V4,Cotton,Plain,Biba Plain Saree,Handwash Separately,C3,B2,no,no,Woven,2726184,C3,ST25C,4000-4999
2023-03-09,Aiba,2285060905,ST13,A,7860,P6,R2,1,0.49359394017683744,7860,1815.6303721112306,302.21848139443847,5742.1511464943305,5741.657552554154,V5,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C10,B2,no,no,Tie-Dyed,2285060,C10,ST13A,7000-7999
2023-02-04,Biba,4269179777,ST07,C,9829,P26,R1,1,0.49409700235736564,9829,1789.5749512188538,401.9712524390573,7637.453796342089,7636.959699339732,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C10,B2,yes,no,Printed,4269179,C10,ST07C,9000-9999
2023-02-11,Aiba,8641328405,ST37,C,5999,P4,R4,0,0.0,0,0.0,0.0,0.0,0.0,V7,Cotton,Satin,Aiba Satin Saree,Handwash Separately,C6,B3,yes,no,Woven,8641328,C6,ST37C,5000-5999
2023-03-25,Aiba,4795629195,ST20,A,9559,P22,R3,1,0.46838812264944113,9559,2178.6242523452597,369.018787382737,7011.356960272003,7010.888572149353,V8,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C4,B3,no,no,Tie-Dyed,4795629,C4,ST20A,9000-9999
2023-02-08,Biba,6766989792,ST33,A,5972,P23,R1,1,0.4774689268382663,5972,1527.589728352241,222.22051358238798,4222.189758065371,4221.712289138533,V9,Cotton,Plain,Biba Plain Saree,Handwash Separately,C8,B3,no,no,Woven,6766989,C8,ST33A,5000-5999
2023-03-22,Biba,8901743209,ST13,C,8368,P9,R2,1,0.467373700590868,8368,804.9766514635456,378.1511674268227,7184.872181109631,7184.404807409041,V10,Cotton,Plain,Biba Plain Saree,Handwash Separately,C2,B4,no,no,Woven,8901743,C2,ST13C,8000-8999
2023-01-07,Ciba,2720186025,ST06,A,1067,P22,R3,1,0.4989583311756466,1067,217.16075923319707,42.49196203834015,807.3472787284628,806.8483203972871,V1,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C6,B1,no,no,Printed,2720186,C6,ST06A,1000-1999
2023-02-01,Ciba,1704781023,ST15,C,3719,P31,R3,1,0.4614730830864266,3719,802.5752048594096,145.82123975702953,2770.603555383561,2770.1420823004746,V2,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C2,B1,yes,no,Printed,1704781,C2,ST15C,3000-3999
2023-01-29,Ciba,8910316320,ST09,B,7021,P34,R2,1,0.4593530808510327,7021,1359.3731173371798,283.08134413314104,5378.545538529679,5378.0861854488285,V3,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C8,B1,no,no,Woven,8910316,C8,ST09B,7000-7999
2023-02-09,Ciba,6358618642,ST33,C,4905,P2,R1,1,0.49055564518506767,4905,900.7281167781416,200.21359416109294,3804.0582890607657,3803.5677334155807,V4,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C10,B2,yes,no,Embroidered,6358618,C10,ST33C,4000-4999
2023-04-08,Biba,1598860361,ST11,C,3405,P2,R4,1,0.458302589691166,3405,992.670566286999,120.61647168565005,2291.712962027351,2291.2546594376595,V5,Cotton,Plain,Biba Plain Saree,Handwash Separately,C7,B2,yes,no,Woven,1598860,C7,ST11C,3000-3999
2023-02-16,Ciba,4915448735,ST33,C,6388,P38,R1,1,0.46788112438387097,6388,1543.0886414283436,242.24556792858286,4602.665790643074,4602.19790951869,V6,Cotton,Crepe,Ciba Crepe Saree,Handwash Separately,C10,B2,yes,no,Tie-Dyed,4915448,C10,ST33C,6000-6999
2023-02-25,Ciba,6585681082,ST06,B,6048,P5,R3,1,0.480819690618429,6048,1196.4209955827278,242.5789502208636,4609.000054196408,4608.519234505789,V7,Cotton,Satin,Ciba Satin Saree,Handwash Separately,C7,B3,yes,no,Printed,6585681,C7,ST06B,6000-6999
2023-01-22,Biba,3232484468,ST30,A,2637,P2,R1,1,0.47845008512099074,2637,729.0710800040126,95.39644599979937,1812.532473996188,1812.054023911067,V8,Cotton,Plain,Biba Plain Saree,Handwash Separately,C1,B3,yes,no,Woven,3232484,C1,ST30A,2000-2999
2023-04-11,Biba,6007788879,ST28,C,4250,P33,R3,1,0.4746952133762821,4250,406.1539161826519,192.19230419086742,3651.6537796264806,3651.179084413104,V9,Cotton,Plain,Biba Plain Saree,Handwash Separately,C8,B3,yes,no,Woven,6007788,C8,ST28C,4000-4999
